question_id,title,tags,view_count,answer_count,score,is_answered,creation_date,owner_type,link,year_month
75904008,"Questions about parameter adjustment in pytorch When trying to apply the LeNet-5 model to cifar 10,",pytorch|conv-neural-network|artificial-intelligence|torchvision|batchsize,70,1,2,False,2023-04-01 11:39:13,registered,https://stackoverflow.com/questions/75904008/questions-about-parameter-adjustment-in-pytorch-when-trying-to-apply-the-lenet-5,2023-04
75900053,"ValueError: Shapes (None, 20, 9) and (None, 9) are incompatible",python|tensorflow|keras|artificial-intelligence,49,1,1,True,2023-04-01 00:07:21,registered,https://stackoverflow.com/questions/75900053/valueerror-shapes-none-20-9-and-none-9-are-incompatible,2023-04
75898725,how regroup multiple fit calls on a single epoche with keras,python|dataframe|keras|artificial-intelligence|training-data,34,2,1,True,2023-03-31 21:48:23,registered,https://stackoverflow.com/questions/75898725/how-regroup-multiple-fit-calls-on-a-single-epoche-with-keras,2023-03
75877994,Using pytorch to predict the x-position of the fold in scanned bookpages,pytorch|dataset|artificial-intelligence,75,1,0,False,2023-03-29 22:35:56,registered,https://stackoverflow.com/questions/75877994/using-pytorch-to-predict-the-x-position-of-the-fold-in-scanned-bookpages,2023-03
75872892,"Diffusion Stable, can you use a url as part of the text to image feature?",python-3.x|artificial-intelligence|stable-diffusion|text2image,1505,1,0,False,2023-03-29 12:31:06,registered,https://stackoverflow.com/questions/75872892/diffusion-stable-can-you-use-a-url-as-part-of-the-text-to-image-feature,2023-03
75870311,How can I choose the wights of CrossEntropy loss?,deep-learning|pytorch|artificial-intelligence|image-segmentation|cross-entropy,185,1,0,False,2023-03-29 04:25:32,registered,https://stackoverflow.com/questions/75870311/how-can-i-choose-the-wights-of-crossentropy-loss,2023-03
75865649,UnicodeDecodeError: &#39;utf-8&#39; codec can&#39;t decode byte 0xfd,python|tensorflow|pip|anaconda|artificial-intelligence,627,1,0,False,2023-03-28 20:26:13,registered,https://stackoverflow.com/questions/75865649/unicodedecodeerror-utf-8-codec-cant-decode-byte-0xfd,2023-03
75852707,Pytorch and Ray is used to tune hyperparameter but the code runs error,deep-learning|pytorch|artificial-intelligence|hyperparameters|ray,446,0,0,False,2023-03-27 15:32:52,registered,https://stackoverflow.com/questions/75852707/pytorch-and-ray-is-used-to-tune-hyperparameter-but-the-code-runs-error,2023-03
75849546,Problem tokenizing with HuggingFace&#39;s library when fine tuning bloom,python|nlp|artificial-intelligence|huggingface-transformers,1123,1,2,True,2023-03-27 02:54:44,registered,https://stackoverflow.com/questions/75849546/problem-tokenizing-with-huggingfaces-library-when-fine-tuning-bloom,2023-03
75848069,Vertical collision of the enemy does not work,artificial-intelligence|collision|game-maker-studio-2,134,1,0,True,2023-03-26 22:32:42,registered,https://stackoverflow.com/questions/75848069/vertical-collision-of-the-enemy-does-not-work,2023-03
75846949,yolov8: Can I add more images or data set to the model already done custom training?,python|artificial-intelligence|yolo|custom-training,1921,1,0,False,2023-03-26 18:44:22,registered,https://stackoverflow.com/questions/75846949/yolov8-can-i-add-more-images-or-data-set-to-the-model-already-done-custom-train,2023-03
75843116,Failing to install &#39;lmbd&#39; package for Stable diffusion web-ui,artificial-intelligence|apple-m1|lmdb|stable-diffusion,465,1,1,False,2023-03-26 01:40:35,registered,https://stackoverflow.com/questions/75843116/failing-to-install-lmbd-package-for-stable-diffusion-web-ui,2023-03
75841424,Failed to convert a Numpy array to a Tensor (Unsupported object type Nonetype)?,python|artificial-intelligence|chatbot,799,1,-1,False,2023-03-25 20:33:20,registered,https://stackoverflow.com/questions/75841424/failed-to-convert-a-numpy-array-to-a-tensor-unsupported-object-type-nonetype,2023-03
75824346,Unable to update a numeric counter in Jason Agent Belief,artificial-intelligence|multi-agent,67,1,0,True,2023-03-23 23:33:14,registered,https://stackoverflow.com/questions/75824346/unable-to-update-a-numeric-counter-in-jason-agent-belief,2023-03
75820112,I am having a logic error in my facial expression recognising program,python|tensorflow|logic|artificial-intelligence|facial-identification,39,0,0,False,2023-03-23 16:14:54,registered,https://stackoverflow.com/questions/75820112/i-am-having-a-logic-error-in-my-facial-expression-recognising-program,2023-03
75819808,"Python Flask application is not triggering my emails on IIS Server , if there is long gap between the scheduled time",python|flask|iis|artificial-intelligence|hosting,71,0,0,False,2023-03-23 15:26:17,registered,https://stackoverflow.com/questions/75819808/python-flask-application-is-not-triggering-my-emails-on-iis-server-if-there-is,2023-03
75817826,"Solving the goat, the wolf and the cabbage problem using A* search",algorithm|search|artificial-intelligence,1235,1,0,True,2023-03-23 07:33:14,registered,https://stackoverflow.com/questions/75817826/solving-the-goat-the-wolf-and-the-cabbage-problem-using-a-search,2023-03
75816407,"I wanted to create the array below, but for some reason it gives an error.The array itself was created using numpy",python|arrays|numpy|scikit-learn|artificial-intelligence,2295,4,0,True,2023-03-23 04:13:43,registered,https://stackoverflow.com/questions/75816407/i-wanted-to-create-the-array-below-but-for-some-reason-it-gives-an-error-the-ar,2023-03
75812392,Using a trained neural network model in a fortran code,python|tensorflow|fortran|julia|artificial-intelligence,646,0,0,False,2023-03-22 21:42:03,registered,https://stackoverflow.com/questions/75812392/using-a-trained-neural-network-model-in-a-fortran-code,2023-03
75809722,BFS and DFS implementations - Suggestions and improvements,python|optimization|artificial-intelligence|depth-first-search|breadth-first-search,162,1,0,False,2023-03-22 17:08:10,registered,https://stackoverflow.com/questions/75809722/bfs-and-dfs-implementations-suggestions-and-improvements,2023-03
75799722,How to deal with stack expects each tensor to be equal size eror while fine tuning GPT-2 model?,python|tensorflow|artificial-intelligence|huggingface-transformers|gpt-2,2486,2,4,True,2023-03-21 19:01:28,registered,https://stackoverflow.com/questions/75799722/how-to-deal-with-stack-expects-each-tensor-to-be-equal-size-eror-while-fine-tuni,2023-03
75786297,Bidirectional Search for Multiple Goal States,artificial-intelligence|a-star|pacman|bidirectional-search,255,1,0,False,2023-03-20 12:11:26,registered,https://stackoverflow.com/questions/75786297/bidirectional-search-for-multiple-goal-states,2023-03
75784141,How can i prevent a tensorflow model from giving me inf as a loss value whilst training with more than 17 data pairs,python|tensorflow|artificial-intelligence,233,1,-1,False,2023-03-20 03:29:32,registered,https://stackoverflow.com/questions/75784141/how-can-i-prevent-a-tensorflow-model-from-giving-me-inf-as-a-loss-value-whilst-t,2023-03
75779139,What does a KeyError: &lt;bound method &gt; mean and how do I fix it?,python|artificial-intelligence|cs50|breadth-first-search,651,1,0,True,2023-03-19 07:57:53,registered,https://stackoverflow.com/questions/75779139/what-does-a-keyerror-bound-method-mean-and-how-do-i-fix-it,2023-03
75773296,A function that determines if the empty list is part of a clause set,haskell|recursion|logic|artificial-intelligence|dpll,79,1,0,True,2023-03-18 10:03:14,registered,https://stackoverflow.com/questions/75773296/a-function-that-determines-if-the-empty-list-is-part-of-a-clause-set,2023-03
75767900,Ways to speed up array operations in JS without third part libraries?,javascript|arrays|performance|optimization|artificial-intelligence,119,0,0,False,2023-03-17 22:01:15,registered,https://stackoverflow.com/questions/75767900/ways-to-speed-up-array-operations-in-js-without-third-part-libraries,2023-03
75745294,How to convert YOLO annotations (.txt) to labelme?,image-processing|artificial-intelligence|object-detection|image-segmentation|yolo,3587,3,0,True,2023-03-15 22:21:40,registered,https://stackoverflow.com/questions/75745294/how-to-convert-yolo-annotations-txt-to-labelme,2023-03
75744839,Training data for question-answering with model from huggingface or any other open-source,nlp|artificial-intelligence|huggingface-transformers,508,0,0,False,2023-03-15 21:40:15,registered,https://stackoverflow.com/questions/75744839/training-data-for-question-answering-with-model-from-huggingface-or-any-other-op,2023-03
75744683,Algorithm for evaluating chess positions with custom pieces and different board shapes,machine-learning|artificial-intelligence|game-development|chess|minimax,328,1,0,True,2023-03-15 21:27:28,registered,https://stackoverflow.com/questions/75744683/algorithm-for-evaluating-chess-positions-with-custom-pieces-and-different-board,2023-03
75734784,I have developed a software for nlp but it always returns the same output,python|machine-learning|nlp|artificial-intelligence|bloom,48,0,0,False,2023-03-14 23:53:59,registered,https://stackoverflow.com/questions/75734784/i-have-developed-a-software-for-nlp-but-it-always-returns-the-same-output,2023-03
75728401,Android: about monitor actions happened on UI layers as well as API call in log,android|artificial-intelligence,41,0,0,False,2023-03-14 10:41:45,registered,https://stackoverflow.com/questions/75728401/android-about-monitor-actions-happened-on-ui-layers-as-well-as-api-call-in-log,2023-03
75720115,How do I input 3-dimensional array sequence?,python|pytorch|artificial-intelligence|lstm,53,1,1,True,2023-03-13 18:35:43,registered,https://stackoverflow.com/questions/75720115/how-do-i-input-3-dimensional-array-sequence,2023-03
75717593,Reading Sudokus from text file and applying backtracking,python|json|algorithm|artificial-intelligence,271,2,0,True,2023-03-13 11:25:08,registered,https://stackoverflow.com/questions/75717593/reading-sudokus-from-text-file-and-applying-backtracking,2023-03
75717246,"How can I stream in a Vercel Serverless function? It&#39;s working in local, but not once deployed",node.js|artificial-intelligence|serverless|vercel|chatgpt-api,2139,2,2,True,2023-03-13 09:45:12,registered,https://stackoverflow.com/questions/75717246/how-can-i-stream-in-a-vercel-serverless-function-its-working-in-local-but-not,2023-03
75717214,Wandb Sweep tuning define output directory,logging|artificial-intelligence|reinforcement-learning|wandb,427,1,0,True,2023-03-13 09:34:04,registered,https://stackoverflow.com/questions/75717214/wandb-sweep-tuning-define-output-directory,2023-03
75717072,Limiting Watson Assistant user response to ONLY Numbers - No text allowed,artificial-intelligence|ibm-cloud|ibm-watson|watson-assistant,187,2,2,True,2023-03-13 08:44:37,registered,https://stackoverflow.com/questions/75717072/limiting-watson-assistant-user-response-to-only-numbers-no-text-allowed,2023-03
75715896,Monte-carlo search tree with hidden information,artificial-intelligence|monte-carlo-tree-search,507,1,2,True,2023-03-13 04:38:59,registered,https://stackoverflow.com/questions/75715896/monte-carlo-search-tree-with-hidden-information,2023-03
75713189,Handwritten numbers recognition model not functioning as expected,machine-learning|neural-network|artificial-intelligence|mnist,114,0,0,False,2023-03-12 21:44:13,registered,https://stackoverflow.com/questions/75713189/handwritten-numbers-recognition-model-not-functioning-as-expected,2023-03
75709734,Tensorflow array size doesn&#39;t match but it should match,tensorflow|matplotlib|artificial-intelligence|image-resizing|np,47,1,0,True,2023-03-12 06:45:41,registered,https://stackoverflow.com/questions/75709734/tensorflow-array-size-doesnt-match-but-it-should-match,2023-03
75709003,AttributeError: module &#39;emotions&#39; has no attribute &#39;emotion&#39;,python|python-3.x|tkinter|artificial-intelligence,92,0,0,False,2023-03-12 04:28:09,registered,https://stackoverflow.com/questions/75709003/attributeerror-module-emotions-has-no-attribute-emotion,2023-03
75706277,Recursion Error while creating word cloud with pandas: Unsure how to optimize,pandas|artificial-intelligence|visualization|word-cloud,42,0,0,False,2023-03-12 01:17:59,registered,https://stackoverflow.com/questions/75706277/recursion-error-while-creating-word-cloud-with-pandas-unsure-how-to-optimize,2023-03
75692974,Detect dark vs well-lit image using existing AI model,python|tensorflow|artificial-intelligence|image-classification,310,1,-1,False,2023-03-10 15:44:32,registered,https://stackoverflow.com/questions/75692974/detect-dark-vs-well-lit-image-using-existing-ai-model,2023-03
75691945,Best linux distribution for machine learning,linux|machine-learning|artificial-intelligence,2404,1,-3,True,2023-03-10 12:08:20,registered,https://stackoverflow.com/questions/75691945/best-linux-distribution-for-machine-learning,2023-03
75691894,The path between 2 vertices by using dfs,python|graph|artificial-intelligence|depth-first-search,76,1,0,True,2023-03-10 11:57:29,registered,https://stackoverflow.com/questions/75691894/the-path-between-2-vertices-by-using-dfs,2023-03
75687715,How can I integrate python into my javascript code?,javascript|python|html|artificial-intelligence|integration,333,2,0,True,2023-03-10 01:56:10,registered,https://stackoverflow.com/questions/75687715/how-can-i-integrate-python-into-my-javascript-code,2023-03
75685702,Google Coral Dev Board not picking up Sound / Input,tensorflow|artificial-intelligence|google-coral|keyword-spotting,211,1,-2,False,2023-03-09 23:07:24,registered,https://stackoverflow.com/questions/75685702/google-coral-dev-board-not-picking-up-sound-input,2023-03
75677225,How to execute a trained model with python?,python|python-3.x|artificial-intelligence|pre-trained-model,793,0,3,False,2023-03-09 04:07:34,registered,https://stackoverflow.com/questions/75677225/how-to-execute-a-trained-model-with-python,2023-03
75671125,Autoencoder for dimensionality reduction of binary dataset for clustering,python|tensorflow|keras|artificial-intelligence|cluster-analysis,819,2,6,True,2023-03-08 18:06:14,registered,https://stackoverflow.com/questions/75671125/autoencoder-for-dimensionality-reduction-of-binary-dataset-for-clustering,2023-03
75669572,Markov Decsision Process: Implmenting Q Value Problem,python|artificial-intelligence|markov,28,0,1,False,2023-03-08 13:59:03,registered,https://stackoverflow.com/questions/75669572/markov-decsision-process-implmenting-q-value-problem,2023-03
75669153,How to make an algorithm to detect unique objects,image-processing|artificial-intelligence,193,1,-1,True,2023-03-08 12:17:31,registered,https://stackoverflow.com/questions/75669153/how-to-make-an-algorithm-to-detect-unique-objects,2023-03
75664055,Install VSCode on jetsonNX,computer-vision|artificial-intelligence|nvidia-jetson|nvidia-jetson-nano|jetson-xavier,127,1,0,False,2023-03-08 00:36:56,registered,https://stackoverflow.com/questions/75664055/install-vscode-on-jetsonnx,2023-03
75654478,why it says I don&#39;t have admin privilage to install chatterbot?,python|visual-studio-code|artificial-intelligence|chatbot|chatterbot,184,1,-1,True,2023-03-07 03:23:36,registered,https://stackoverflow.com/questions/75654478/why-it-says-i-dont-have-admin-privilage-to-install-chatterbot,2023-03
75650059,AI good practices in combining tasks?,pytorch|artificial-intelligence,122,2,0,True,2023-03-06 20:06:30,registered,https://stackoverflow.com/questions/75650059/ai-good-practices-in-combining-tasks,2023-03
75646273,what is the difference nn.Embedding and nn.Linear,deep-learning|pytorch|neural-network|artificial-intelligence|word2vec,5108,1,1,True,2023-03-06 09:46:40,registered,https://stackoverflow.com/questions/75646273/what-is-the-difference-nn-embedding-and-nn-linear,2023-03
75642035,debug a python alexa type little ai,python|debugging|artificial-intelligence|alexa-skills-kit,43,1,-1,False,2023-03-05 20:53:37,registered,https://stackoverflow.com/questions/75642035/debug-a-python-alexa-type-little-ai,2023-03
75640643,Trained model not loading using pickle module,python|machine-learning|compiler-errors|artificial-intelligence|pickle,1043,1,-1,False,2023-03-05 15:56:09,registered,https://stackoverflow.com/questions/75640643/trained-model-not-loading-using-pickle-module,2023-03
75640068,AttributeError: &#39;ArtistList&#39; object has no attribute &#39;pop&#39;,python|machine-learning|artificial-intelligence|reinforcement-learning|attributeerror,5054,2,1,True,2023-03-05 12:44:32,registered,https://stackoverflow.com/questions/75640068/attributeerror-artistlist-object-has-no-attribute-pop,2023-03
75628023,Resampled data Does not show any value for target class after applying SMOTE,python|machine-learning|deep-learning|artificial-intelligence|smote,132,1,-3,False,2023-03-03 22:59:10,registered,https://stackoverflow.com/questions/75628023/resampled-data-does-not-show-any-value-for-target-class-after-applying-smote,2023-03
75626966,Python &quot;speech_recognition&quot; library throwing error ``audio_data`` must be audio data with the following audio,python|artificial-intelligence|speech-recognition|speech-to-text|google-speech-to-text-api,236,0,0,False,2023-03-03 21:15:58,registered,https://stackoverflow.com/questions/75626966/python-speech-recognition-library-throwing-error-audio-data-must-be-audio,2023-03
75621150,Can I rescale or resize a 3D model that was created from a set of images?,3d|computer-vision|artificial-intelligence|blender|meshroom,131,1,0,True,2023-03-03 06:49:49,registered,https://stackoverflow.com/questions/75621150/can-i-rescale-or-resize-a-3d-model-that-was-created-from-a-set-of-images,2023-03
75619251,"Input 0 of layer &quot;sequential&quot; is incompatible with the layer: expected shape=(None, 300, 300, 3), found shape=(300, 300, 3)",deep-learning|computer-vision|conv-neural-network|artificial-intelligence,70,1,0,True,2023-03-03 03:02:22,registered,https://stackoverflow.com/questions/75619251/input-0-of-layer-sequential-is-incompatible-with-the-layer-expected-shape-no,2023-03
75614816,Is LSTM suitable for forecasting stocks trend?,machine-learning|artificial-intelligence|lstm|forecasting,2419,2,-1,True,2023-03-02 20:28:37,registered,https://stackoverflow.com/questions/75614816/is-lstm-suitable-for-forecasting-stocks-trend,2023-03
75612056,"When we do uniform cost search, do we need to know where the destination or goal state is?",artificial-intelligence|brute-force|uniform-cost-search,466,1,0,False,2023-03-02 15:44:47,registered,https://stackoverflow.com/questions/75612056/when-we-do-uniform-cost-search-do-we-need-to-know-where-the-destination-or-goal,2023-03
75611104,Stockfish engine in flutter,c++|flutter|dart|artificial-intelligence|chess,136,0,1,False,2023-03-02 12:33:19,registered,https://stackoverflow.com/questions/75611104/stockfish-engine-in-flutter,2023-03
75608271,minimax function for Tic Tac Toe not behaving correctly (javascript),javascript|artificial-intelligence|tic-tac-toe|minimax|game-theory,113,1,-1,True,2023-03-02 04:45:50,registered,https://stackoverflow.com/questions/75608271/minimax-function-for-tic-tac-toe-not-behaving-correctly-javascript,2023-03
75601403,where to store decision trees and multiple regression models?,python|scikit-learn|artificial-intelligence|decision-tree,39,0,1,False,2023-03-01 17:50:49,registered,https://stackoverflow.com/questions/75601403/where-to-store-decision-trees-and-multiple-regression-models,2023-03
75598637,how to fix when chatbot hangs,python|android|artificial-intelligence|roblox,63,1,0,True,2023-03-01 09:42:43,registered,https://stackoverflow.com/questions/75598637/how-to-fix-when-chatbot-hangs,2023-03
75586992,AIML Combining the Topic and Learn Commands,artificial-intelligence|chatbot|aiml|pandorabots,114,1,-1,False,2023-02-28 10:02:36,registered,https://stackoverflow.com/questions/75586992/aiml-combining-the-topic-and-learn-commands,2023-02
75586938,ML-Agents Error while installing: pip3 install -e ./ml-agents-envs,unity-game-engine|installation|artificial-intelligence|game-development,334,0,0,False,2023-02-28 09:50:19,registered,https://stackoverflow.com/questions/75586938/ml-agents-error-while-installing-pip3-install-e-ml-agents-envs,2023-02
75585102,FutureWarning: Automatic reindexing on DataFrame vs Series comparisons is deprecated and will raise ValueError in a future version&quot; using ai in bot,python|pandas|data-science|artificial-intelligence|aiogram,426,1,0,True,2023-02-28 05:09:02,registered,https://stackoverflow.com/questions/75585102/futurewarning-automatic-reindexing-on-dataframe-vs-series-comparisons-is-deprec,2023-02
75583112,Extract paragraphs in web Scraping,python|web-scraping|beautifulsoup|artificial-intelligence,101,1,0,False,2023-02-28 01:31:40,registered,https://stackoverflow.com/questions/75583112/extract-paragraphs-in-web-scraping,2023-02
75581238,NEAT AI slows down really quickly,python|pygame|artificial-intelligence,109,1,0,True,2023-02-27 22:40:58,registered,https://stackoverflow.com/questions/75581238/neat-ai-slows-down-really-quickly,2023-02
75569361,"I&#39;m following a coding tutorial on making an AI assistant (Mikael codes), but it gives me the errors, even if the code is the same as in the example",python|artificial-intelligence|text-to-speech|voice|python-3.11,235,0,0,False,2023-02-26 09:49:51,does_not_exist,https://stackoverflow.com/questions/75569361/im-following-a-coding-tutorial-on-making-an-ai-assistant-mikael-codes-but-it,2023-02
75559958,convert model with tensorflowjs from pb file to json file,data-science|artificial-intelligence|tensorflow2.0|tensorflow.js|tensorflowjs-converter,746,1,1,True,2023-02-25 03:03:51,registered,https://stackoverflow.com/questions/75559958/convert-model-with-tensorflowjs-from-pb-file-to-json-file,2023-02
75548906,Boruta: &#39;max_depth&#39; : depth = self.estimator.get_params()[&#39;max_depth&#39;],python|machine-learning|artificial-intelligence|knn|feature-selection,296,1,0,False,2023-02-24 03:29:38,registered,https://stackoverflow.com/questions/75548906/boruta-max-depth-depth-self-estimator-get-paramsmax-depth,2023-02
75547600,"MinMax algorithm, choose between movement and attack",c#|unity-game-engine|artificial-intelligence|game-development|minmax,49,1,0,False,2023-02-24 01:25:48,registered,https://stackoverflow.com/questions/75547600/minmax-algorithm-choose-between-movement-and-attack,2023-02
75537082,Which learning method is applicable to the following case?,machine-learning|model|time-series|artificial-intelligence|supervised-learning,25,1,-2,False,2023-02-23 04:00:17,registered,https://stackoverflow.com/questions/75537082/which-learning-method-is-applicable-to-the-following-case,2023-02
75500542,poor prediction in x**2 regression in pytorch,python|tensorflow|deep-learning|pytorch|artificial-intelligence,84,1,0,False,2023-02-19 22:42:42,does_not_exist,https://stackoverflow.com/questions/75500542/poor-prediction-in-x2-regression-in-pytorch,2023-02
75496093,Tensorflow facial identification - Shapesare Incompatible,python|numpy|tensorflow|artificial-intelligence|training-data,54,0,1,False,2023-02-19 05:08:22,registered,https://stackoverflow.com/questions/75496093/tensorflow-facial-identification-shapesare-incompatible,2023-02
75493170,Python problem with libraries. I got some error,python|pip|artificial-intelligence,242,1,-2,True,2023-02-18 20:57:33,registered,https://stackoverflow.com/questions/75493170/python-problem-with-libraries-i-got-some-error,2023-02
75490468,How can I stop getting false solutions to a CSP problem?,python|algorithm|artificial-intelligence|constraint-satisfaction,130,2,1,True,2023-02-18 09:50:41,registered,https://stackoverflow.com/questions/75490468/how-can-i-stop-getting-false-solutions-to-a-csp-problem,2023-02
75488844,In regard with an image classification machine learning basic exercise in python,python|label|artificial-intelligence|classification,102,1,0,False,2023-02-18 05:10:25,registered,https://stackoverflow.com/questions/75488844/in-regard-with-an-image-classification-machine-learning-basic-exercise-in-python,2023-02
75488435,How to train Azure Form Recognizer to recognize a optional field?,artificial-intelligence|azure-cognitive-services|azure-form-recognizer,516,1,0,False,2023-02-18 04:16:24,registered,https://stackoverflow.com/questions/75488435/how-to-train-azure-form-recognizer-to-recognize-a-optional-field,2023-02
75485682,MinMax algorithm is not counting the human player,java|artificial-intelligence|tic-tac-toe|minmax,55,1,0,True,2023-02-17 23:40:27,registered,https://stackoverflow.com/questions/75485682/minmax-algorithm-is-not-counting-the-human-player,2023-02
75482112,My RL Snake project doesn&#39;t seem to learn at all,python|deep-learning|artificial-intelligence|reinforcement-learning,61,0,1,False,2023-02-17 17:58:03,registered,https://stackoverflow.com/questions/75482112/my-rl-snake-project-doesnt-seem-to-learn-at-all,2023-02
75475219,How to build an extracter spacy pipeline,python|artificial-intelligence|spacy,78,1,1,True,2023-02-17 01:28:22,registered,https://stackoverflow.com/questions/75475219/how-to-build-an-extracter-spacy-pipeline,2023-02
75471636,Getting The Actual Video Label After Model.Predict Operations With 3DCNN Sequential Model,arguments|artificial-intelligence|prediction|evaluation|train-test-split,27,1,0,False,2023-02-16 20:30:32,registered,https://stackoverflow.com/questions/75471636/getting-the-actual-video-label-after-model-predict-operations-with-3dcnn-sequent,2023-02
75468436,ML serving service architecture with Docker,docker|architecture|microservices|artificial-intelligence|inference,63,1,-1,False,2023-02-16 15:07:56,registered,https://stackoverflow.com/questions/75468436/ml-serving-service-architecture-with-docker,2023-02
75464126,How to identify relevant columns in very wide tables using AI and Machine Learning?,machine-learning|artificial-intelligence|data-modeling,1164,2,-1,False,2023-02-16 03:38:07,registered,https://stackoverflow.com/questions/75464126/how-to-identify-relevant-columns-in-very-wide-tables-using-ai-and-machine-learni,2023-02
75463346,How to make trained neural networks with nondeterministic output?,machine-learning|neural-network|artificial-intelligence,136,1,-1,False,2023-02-16 02:21:17,registered,https://stackoverflow.com/questions/75463346/how-to-make-trained-neural-networks-with-nondeterministic-output,2023-02
75453380,DeepAI API error - {&quot;err&quot;: &quot;error processing given inputs from request&quot;},python|artificial-intelligence,1176,1,0,False,2023-02-15 06:19:13,registered,https://stackoverflow.com/questions/75453380/deepai-api-error-err-error-processing-given-inputs-from-request,2023-02
75449972,Does retraining the ML with the same dataset count an epoch?,python|machine-learning|data-science|artificial-intelligence|epoch,35,1,-3,False,2023-02-15 00:25:40,registered,https://stackoverflow.com/questions/75449972/does-retraining-the-ml-with-the-same-dataset-count-an-epoch,2023-02
75447097,Pytorch runtime not included when project is built as a jar,kotlin|pytorch|artificial-intelligence|onnxruntime|djl,352,1,1,False,2023-02-14 20:22:15,registered,https://stackoverflow.com/questions/75447097/pytorch-runtime-not-included-when-project-is-built-as-a-jar,2023-02
75442788,How to convert double type to float in this NeRF code?,machine-learning|deep-learning|neural-network|artificial-intelligence,21,1,0,False,2023-02-14 10:52:43,registered,https://stackoverflow.com/questions/75442788/how-to-convert-double-type-to-float-in-this-nerf-code,2023-02
75441938,TicTacToe minimax function returns moves in order of the board,python|python-3.x|artificial-intelligence|tic-tac-toe|minimax,87,1,-1,False,2023-02-14 07:54:02,registered,https://stackoverflow.com/questions/75441938/tictactoe-minimax-function-returns-moves-in-order-of-the-board,2023-02
75440700,TypeError: Input &#39;y&#39; of &#39;Mul&#39; Op has type float32 that does not match type int64 of argument &#39;x&#39;. in computer vision,python|machine-learning|keras|deep-learning|artificial-intelligence,63,1,0,True,2023-02-14 05:07:26,registered,https://stackoverflow.com/questions/75440700/typeerror-input-y-of-mul-op-has-type-float32-that-does-not-match-type-int64,2023-02
75436031,How to manually perform inference in BLOOM? (with manually loaded BLOOM blocks to VRAM),python|nlp|artificial-intelligence|huggingface-transformers|bloom,530,0,1,False,2023-02-13 21:42:40,registered,https://stackoverflow.com/questions/75436031/how-to-manually-perform-inference-in-bloom-with-manually-loaded-bloom-blocks-t,2023-02
75431395,"I dont know why print(&quot;Accuracia:&quot;, score) isnt work",python|neural-network|artificial-intelligence|classification,72,1,-1,False,2023-02-13 11:10:26,registered,https://stackoverflow.com/questions/75431395/i-dont-know-why-printaccuracia-score-isnt-work,2023-02
75413366,I was trying this code and I got this error,python|artificial-intelligence,64,0,0,False,2023-02-11 00:54:52,registered,https://stackoverflow.com/questions/75413366/i-was-trying-this-code-and-i-got-this-error,2023-02
75405695,"Python Error: ValueError: shapes (4,2) and (4,2) not aligned: 2 (dim 1) != 4 (dim 0)",python|artificial-intelligence,91,1,1,True,2023-02-10 09:03:31,registered,https://stackoverflow.com/questions/75405695/python-error-valueerror-shapes-4-2-and-4-2-not-aligned-2-dim-1-4-di,2023-02
75405318,Recursive Minimax Function returns None instead of optimal score,python|search|artificial-intelligence|tic-tac-toe|minimax,163,1,0,True,2023-02-10 07:57:53,registered,https://stackoverflow.com/questions/75405318/recursive-minimax-function-returns-none-instead-of-optimal-score,2023-02
75403568,Algorithm not returning shortest path in python,python|algorithm|artificial-intelligence|a-star,134,1,1,False,2023-02-10 04:32:57,registered,https://stackoverflow.com/questions/75403568/algorithm-not-returning-shortest-path-in-python,2023-02
75402758,"ML error says: &quot;ValueError: Input 0 of layer &quot;sequential_6&quot; is incompatible with the layer: expected shape=(None, 42), found shape=(None, 41)&quot;",tensorflow|machine-learning|artificial-intelligence,46,1,0,False,2023-02-10 03:10:54,registered,https://stackoverflow.com/questions/75402758/ml-error-says-valueerror-input-0-of-layer-sequential-6-is-incompatible-with,2023-02
75401761,Change Verbosity of Keras train_on_batch()?,python|tensorflow|machine-learning|keras|artificial-intelligence,1803,1,5,False,2023-02-10 01:41:49,registered,https://stackoverflow.com/questions/75401761/change-verbosity-of-keras-train-on-batch,2023-02
75400986,MICE for Boolean variables,python|machine-learning|artificial-intelligence|imputation,77,1,-1,False,2023-02-10 00:42:27,registered,https://stackoverflow.com/questions/75400986/mice-for-boolean-variables,2023-02
75389907,ValueError: Failed to find data adapter that can,python|tensorflow|keras|deep-learning|artificial-intelligence,76,0,0,False,2023-02-09 02:58:16,registered,https://stackoverflow.com/questions/75389907/valueerror-failed-to-find-data-adapter-that-can,2023-02
75388867,Keras model with multiple categorical outputs of different shapes,python|tensorflow|keras|artificial-intelligence,116,1,1,False,2023-02-09 01:32:17,registered,https://stackoverflow.com/questions/75388867/keras-model-with-multiple-categorical-outputs-of-different-shapes,2023-02
75388375,question in ckecing Fringe and Expanded list in A-Star alogrithm Python,python|list|tree|artificial-intelligence,64,1,0,False,2023-02-09 00:54:18,registered,https://stackoverflow.com/questions/75388375/question-in-ckecing-fringe-and-expanded-list-in-a-star-alogrithm-python,2023-02
75381730,Evolutive neural network on Super Mario World,artificial-intelligence|evolutionary-algorithm,142,1,-1,False,2023-02-08 14:39:13,registered,https://stackoverflow.com/questions/75381730/evolutive-neural-network-on-super-mario-world,2023-02
